permno,permco,yearly_ret_2011
91373,50876,0.0476190476190477
91374,50948,-0.307898259705489
91375,50949,-0.879365079365079
91376,50950,0.600790513833992
91378,50838,-0.0563185626673576
91379,50954,-0.33021978021978
91381,50955,-0.0396039603960398
91383,50959,-0.159056698444556
91384,50846,2.28405381599627
91385,50846,-0.250611845325502
91386,50846,3.00443655723159
91387,50846,-0.172145922746781
91389,50962,-0.0976933514246947
91390,50963,-0.223854796888505
91391,50964,-0.159627773801002
91392,50965,0.233452885555918
91393,50966,0.0420599436992879
91395,50969,-0.594900849858357
91397,50970,0.108490566037736
91400,50973,-0.0687022900763359
91401,50974,-0.290076335877863
91402,29717,0.483401920438957
91403,23285,-0.0927427328455606
91405,50976,-0.0243308579279639
91406,50977,0.0734415029888983
91407,50978,-0.0837988826815643
91408,50979,-0.22272047832586
91411,51091,-0.598654708520179
91412,51093,-0.867093674939952
91413,51094,-0.25140607424072
91414,51095,-0.185929648241206
91416,51096,-0.14642717688403
91418,51097,-0.523148148148148
91419,51101,-0.273584905660377
91421,51103,-0.655421686746988
91422,51104,-0.564593301435407
91423,41593,-0.0370674071451201
91424,41593,-0.0550706237105221
91426,51105,0.198868991517437
91428,50968,-0.886627906976744
91429,51107,0.00908173562058525
91431,51109,3.72413793103448
91432,51110,0.397897897897898
91434,51111,-0.311454311454311
91436,51183,-0.271672354948805
91437,51184,0.180555555555556
91439,51186,0.104123903713379
91440,51187,-0.248927958833619
91442,51187,-0.0661207158022445
91443,51187,-0.212293388429752
91444,51187,-0.10156862745098
91445,51187,0.0143849206349206
91446,50830,0.00886042635318888
91447,37493,-0.224091155724362
91448,37493,-0.0766857646540327
91449,37493,-0.115206595499166
91450,37493,0.0637685791913058
91451,37493,-0.0746572804742496
91452,51188,0.159804983748646
91453,51099,-0.641584158415842
91454,50958,-0.737254901960784
91455,51189,-0.0816618911174785
91456,51190,-0.30818734358241
91457,51191,-0.77201630486302
91458,51192,0.00253164556962035
91461,51196,-0.0256136606189966
91463,51198,0.449118046132971
91465,51201,-0.471455756422455
91467,51204,0.43258559622196
91468,51205,-0.0491174213353798
91471,51208,-0.388157894736842
91472,51209,-0.729477611940298
91483,44072,-0.0856446205425176
91485,51210,-0.378635642517187
91486,51211,-0.347477064220183
91487,51212,-0.33141847105612
91488,51213,-0.0793319415448852
91489,51200,0.661623802319718
91491,51300,0.858536585365854
91493,51301,-0.468169304886442
91494,51302,-0.0568743818001978
91495,51303,-0.468371467025572
91497,51305,-0.210526315789474
91498,51306,0.0208333333333333
91499,51307,0.293007769145394
91500,51308,0.0209949794614332
91501,51309,0.064026958719461
91502,51310,-0.350125944584383
91503,51311,-0.146974063400576
91507,51313,0.69438202247191
91508,51314,-0.846846846846847
91510,51316,-0.248414770607982
91511,51317,-0.548484848484848
91514,51319,0.100676818950931
91515,51320,-0.700994367568319
91516,51321,0.0108294930875576
91517,51322,-0.543671467974257
91519,51326,0.0525100980957877
91522,51092,-0.408791208791209
91523,51328,0.00364963503649627
91525,51331,-0.260220635950681
91527,51333,-0.848387096774194
91529,50699,-0.106729294478527
91530,50699,-0.355952864689151
91531,51337,-0.0753380553766903
91532,44072,-0.209385964912281
91533,44072,-0.265625
91534,44072,-0.194947604790419
91536,44072,-0.127894075005548
91537,44072,-1.88822624086187
91538,44072,0.0536173338229894
91539,44072,-0.0835234899328859
91541,44072,-0.0709844559585493
91542,44072,0.00819238900634237
91543,44072,0.0761463448371257
91544,44072,-0.00739012057565155
91545,44072,-0.110033036862915
91546,44072,-0.0416457743631218
91547,51338,-0.233790523690773
91549,50852,-0.118055555555556
91554,50852,-0.129307150796591
91556,7684,-0.255948653725736
91559,50852,-0.136015798568255
91560,51340,-0.143222506393862
91563,51410,-0.157608695652174
91567,51414,-0.102025506376594
91568,51417,-0.0177179305457123
91570,51420,-0.227351916376307
91571,51421,-0.291841883936081
91573,51422,-0.590266875981162
91575,51423,-0.202721088435374
91577,37493,-0.00950361111873915
91578,51425,-0.466244725738397
91579,51426,-0.0844283837056505
91581,51428,-0.58046875
91582,51429,-0.305699481865285
91584,51431,-0.485211830535571
91585,44040,0.0793002915451895
91586,44040,-0.0844322344322344
91587,44040,-0.118625451121921
91588,44040,-0.0492114832885624
91589,44040,0.0445883906672536
91590,44040,-0.155876143560873
91591,44040,-0.028386689796562
91592,44040,0.106543037088873
91593,44040,0.022251026139555
91594,51433,0.00241196333815729
91595,43629,-0.0548736312641013
91596,43629,-0.143561246677942
91597,51434,0.0654425612052731
91598,51435,-0.648311688311688
91600,51436,-0.0025923525599481
91602,51437,-0.19472182596291
91603,51439,0.317980022197558
91604,51440,0.326352530541012
91605,51441,-0.473030258734103
91606,51442,0.141592920353982
91607,51443,-0.787029623698959
91608,51444,-1.94141414141414
91609,51445,0.305343511450382
91610,51446,-0.144385026737968
91611,51447,-0.745744841090526
91612,51448,-0.63758389261745
91613,51449,0.585253456221198
91614,51450,0.312432432432433
91615,51451,-0.636
91616,51452,-0.0308880308880309
91617,51453,-0.201402166985341
91618,51454,0.136882129277567
91619,51455,-0.154929577464789
91621,51456,-0.498169934640523
91622,51457,-0.197368421052632
91623,51458,0.0129032258064516
91624,21926,0.322990126939351
91625,51459,-0.0198019801980198
91626,44122,-0.0173611111111111
91627,51408,-0.00250626566416046
91629,51528,0.00082372322899504
91630,51529,-0.610726643598616
91631,51187,0.0217202432667246
91632,51187,-0.0579844961240311
91634,51187,0.108322860501885
91635,51531,-0.0518518518518519
91637,50838,-0.112031173891866
91640,51537,-0.0326128175957527
91641,44072,0.00791188564133776
91642,44072,-0.0856494611457741
91643,44072,0.0771416971173367
91646,44072,-0.0293462897526502
91647,44072,-0.0329703763010408
91648,44072,-0.0006541291905152
91650,51539,0.228035143769968
91651,43629,-0.189663951120163
91653,51541,-0.719209751996637
91654,51542,-0.493403693931398
91655,51543,-0.60882070949185
91656,51544,-0.0435095289464221
91657,51545,-0.0119581464872945
91658,51546,-0.0955811719500481
91659,51547,0.0491738788355625
91661,51549,-0.808988764044944
91664,51551,-0.642441860465116
91665,51552,-0.25668449197861
91666,51553,-0.0782361308677098
91667,51554,-0.395424836601307
91668,51555,0.0574461442397751
91670,51557,-0.0985714285714286
91672,51559,-0.649484536082474
91673,51560,0.450980392156863
91674,51561,-0.0495327102803738
91675,51562,-0.12034632034632
91677,51564,-0.883704142011834
91678,51565,0.506510416666667
91683,51568,0.416219839142091
91684,51632,-0.27
91686,51634,0.270653514180025
91688,51635,0.0354894104178592
91689,51636,0.317503392130258
91691,51637,-0.120715350223547
91692,51638,0.056237218813906
91699,37493,0.0606959926425712
91700,37493,0.0321832684103136
91701,37493,0.0453804087115033
91702,37493,0.0179504226422262
91703,37493,-0.000575484366008079
91704,37493,0.183809689197613
91705,37493,0.0639002702467092
91706,37493,0
91707,51640,-0.00775969962453072
91709,51643,0.0188122464035412
91710,51643,0.0451988360814744
91711,51643,-0.115065461921446
91712,51643,-0.105882352941176
91713,51643,0.00669485553206488
91714,51643,0.0905267374324054
91715,51643,-0.246768982229402
91717,50846,-0.100673520028359
91718,50846,1.94155844155844
91719,50846,-0.125026047093144
91720,50846,-0.061056627649478
91721,50846,2.18564356435644
91722,50846,-0.212025316455696
91723,43629,-0.167349327091867
91725,43629,-0.0474927675988428
91727,51645,0.109660574412533
91728,51646,0.216208911658188
91729,51647,-0.547131147540984
91730,51649,0.568265682656827
91731,51650,0.183516483516484
91733,51651,0.134871979805265
91734,51652,-0.386422976501305
91735,51653,-0.0142095914742451
91736,51654,0.0331844847211279
91737,51655,0.334478808705613
91739,51657,-0.024525043177893
91741,51659,-1.73227689741451
91742,51660,-0.396551724137931
91743,51661,0.0183413078149921
91745,51663,-0.0926183844011142
91747,51785,0.0578847267013975
91749,51787,-0.228971962616822
91750,51788,-0.413194444444444
91752,51790,-0.477272727272727
91754,51792,-0.52093023255814
91757,51794,-0.150326797385621
91758,51795,-0.0154452842589551
91760,51795,-0.00518710633567977
91761,50846,2.24950869236583
91762,50846,2.80128893662728
91763,50846,2.34950773558369
91764,50846,2.30475504322767
91765,50846,-1.83770101250744
91766,50846,-0.185355094838994
91768,50846,-0.240111868192732
91769,50846,-0.188938231731934
91770,50846,-0.129769092601008
91771,50846,-0.139197127937337
91772,50846,-0.0930434782608696
91773,50846,-1.96013931888545
91774,50846,3.11091073038774
91776,50846,1.09101251422071
91777,50846,0.919852034525278
91778,50846,2.36585365853659
91779,50846,-0.305231770127406
91780,50846,2.23676012461059
91781,50846,-0.284221525600836
91782,50846,2.93499170812604
91784,50846,-0.254094525035096
91785,50846,-0.23579304806363
91786,50846,-0.0121951219512195
91787,50846,-0.154824233358265
91788,50846,-0.0233626962849483
91789,50846,0.310086868039722
91790,50846,-0.0921601979279419
91792,50846,-0.0559019565684799
91793,50846,-0.120967741935484
91794,50846,0.147757255936675
91795,50846,-0.355368298706959
91796,50846,0.0574156944222471
91797,50846,0.119302757536791
91798,50846,-0.377639992249564
91801,51798,0.0965986394557824
91806,50852,0.0234297108673979
91808,50852,-0.0472348484848485
91809,50852,-0.00991007524316387
91810,50852,0.00560242642390248
91811,50852,-0.00318908623820715
91813,51802,-0.490196078431373
91814,51803,-0.392241379310345
91815,11617,-0.199230028873917
91816,51804,-0.701612903225806
91818,51807,0.131857999077916
91819,51808,-0.810063784549965
91821,51810,0.226037735849057
91822,51811,-0.36734693877551
91823,51812,0.07683419988446
91824,51813,0.0718038528896673
91825,51814,-0.560978260869565
91826,51815,-0.491268917345751
91827,50838,-0.422775972071747
91828,50838,-0.0298786181139123
91829,51816,-0.806451612903226
91832,51819,-0.245557350565428
91833,51820,-0.351522842639594
91834,51821,-0.0199897488467453
91836,51949,-0.64327485380117
91837,51950,-0.763686131386861
91845,51957,-0.312280701754386
91849,51962,0.0121184919210054
91850,51963,-0.165740740740741
91852,51965,-0.233063700707786
91854,51966,0.024077868852459
91855,7460,-0.0915469428666889
91856,51967,-0.211018711018711
91857,51968,-0.0760996043751453
91858,51969,-0.314460172078823
91859,51970,-0.692513368983957
91872,51971,-0.285498489425982
91873,37493,0.024943095599393
91874,37493,-0.0833762223365929
91875,51973,-0.0553030303030302
91876,44072,0.00168137873055902
91877,43629,-0.233565621370499
91878,43629,-0.195454251953251
91879,43629,-0.225208605362179
91880,43629,-0.207102341290951
91881,43629,-0.23798740748923
91882,43629,-0.281349840255591
91883,51978,-0.0538770650394404
91884,51979,0.0301624129930396
91886,46431,-0.176189486806566
91887,51981,-0.34621451104101
91888,51982,-0.178713968957871
91889,51983,-0.207017543859649
91891,51984,0.378763866877971
91892,51985,-0.633270321361059
91893,51805,-0.623376623376623
91895,51987,-0.362122788761707
91897,51989,0.120274914089347
91899,51991,0.245384615384615
91900,51992,0.54679802955665
91901,51993,-0.434782608695652
91902,29231,0.27719298245614
91905,51996,0.336755646817248
91907,51998,0.317647058823529
91908,51999,-0.118136439267887
91909,52000,-0.0892626131953429
91910,52001,0.0370370370370371
91911,52002,-1.91383812010444
91912,52003,2.70566437268396
91913,52004,-0.375
91914,52113,-0.256661991584853
91915,52115,0.0663206459054209
91916,51187,0.0273144790911289
91918,51187,-2
91921,51187,-0.357228009946784
91926,20569,-0.35691573926868
91928,52117,-0.637155297532656
91929,52118,-0.610081541882876
91933,37493,-0.0102921646746347
91934,50699,-0.308510638297872
91937,52120,-0.335883703136955
91938,52121,-0.134026927784578
91939,52122,-0.122463768115942
91942,52124,-0.19104991394148
91944,43629,-0.189893788220148
91945,43629,-0.167048929663609
91947,52126,0.0237717908082409
91948,52127,0.162182644941266
91949,52127,0.0552050473186119
91950,52127,0.00522258144740117
91952,52127,0.0420356741923413
91953,44072,0.00940155487253654
91954,52129,0.0821428571428571
91955,52130,-0.00775193798449613
91956,52131,-1.86309523809524
91957,52132,-0.821276595744681
91959,52134,-0.213963963963964
91963,52137,19.494623655914
91964,52138,-0.546075085324232
91965,52139,-0.814516129032258
91966,52140,-0.194732641660016
91967,52141,-0.647632311977716
91968,52142,-0.0229007633587785
91969,52143,-0.704433497536946
91971,52144,1.83753873395308
91973,52245,-0.0375
91974,52246,-0.326779226330413
91975,52247,-0.273658192090395
91976,52248,0.149146110056926
91977,45679,0.753095411507647
91978,52250,-0.316793893129771
91979,52251,-0.196047841913677
91981,51965,-0.103778096604496
91983,52253,0.1337525492862
91984,52254,-0.854771784232365
91985,52255,0.580547112462006
91988,52256,-0.0296084049665712
91989,52257,-0.0178448275862068
91990,52258,-0.022305682560418
91991,52259,-0.187054815732425
91992,52260,0.0402955003357958
91993,52261,-0.0254662840746054
91995,52262,-0.0075037518759379
91996,52262,0.122448979591837
91997,52262,-0.0938526513374003
91998,52262,-0.108181203515889
91999,52262,0.0450867052023122
92000,52262,-0.0768817204301075
92001,52262,-0.118355481727575
92002,52262,-0.127177700348432
92003,52262,0.0724325617560858
92004,52263,-0.0265573130247998
92005,52264,-0.0109157064887811
92007,52265,-0.0115844544095666
92008,52266,-0.0455019103855505
92009,52267,-0.430327868852459
92010,52268,-0.0903307888040712
92011,50699,-0.463882063882064
92015,52273,19.9470752089136
92016,52274,-0.0460643564356435
92018,52276,0.815505397448479
92019,52277,0.0462184873949581
92020,52278,-0.4185303514377
92021,52279,-0.142306951665704
92023,39147,0.0424183500774189
92024,39147,0.0945104697226939
92025,39147,0.262523921285431
92026,39147,0.0421645612837146
92027,39147,-0.000654164849542109
92029,10110,-0.129063561377972
92031,52283,-0.768867924528302
92032,52284,-0.682291666666667
92033,52285,-0.792589285714286
92034,52286,-0.29454094292804
92035,52287,-0.123892560821263
92036,52288,-0.736470588235294
92038,52290,-0.559026369168357
92039,52291,0.010539629005059
92040,52292,-0.245614035087719
92041,52293,-0.127855563743552
92043,52295,-0.17
92044,52296,0.0063938618925831
92046,52298,-0.868995215311005
92047,52299,-0.442477876106195
92050,52301,0.171748599875544
92051,52302,-0.282626262626263
92052,52303,-0.241558441558442
92053,52304,0.188524590163934
92054,52305,-0.461928934010152
92056,52325,-0.288514308114465
92058,52326,-0.0726850611661756
92059,52327,-0.0831653225806451
92060,37493,0.0322335766423357
92061,37493,-0.193630573248408
92062,37493,0.0200916461050405
92063,37493,-0.0728280961182995
92064,37493,0.104947526236881
92087,52367,0.25390625
92088,52368,-0.631147540983607
92089,52369,-0.582822085889571
92090,52370,-0.287336244541485
92091,52371,-0.574468085106383
92093,52373,-0.490049751243781
92094,52374,-0.346774193548387
92095,52376,-0.406427221172023
92096,52377,0.935370741482966
92097,52378,-0.505016722408027
92101,52380,-0.354430379746835
92102,52381,-0.045045045045045
92103,52382,0.143483023001095
92105,52385,-0.120987654320988
92108,52388,-0.0527383367139959
92110,52390,-0.137115839243499
92112,52392,-0.588235294117647
92115,51187,-0.110738255033557
92118,42124,0.111899133175729
92119,52393,0.00702323068611556
92120,52394,-0.1384
92121,52396,0.274561869357409
92123,52398,-0.00418994413407825
92125,37493,-0.121077560686797
92126,52400,-0.607677902621723
92127,52401,-0.0289937464468449
92128,52403,-0.0589586523736601
92130,52404,-0.0666666666666667
92131,52405,-0.681318681318681
92132,52406,0.0677184466019417
92135,52407,-0.4171388101983
92136,52407,-0.227069905800694
92140,52407,-0.190584088620342
92141,52407,-0.175063970471683
92142,52407,-0.173828125
92143,52408,0.263157894736842
92144,52410,-0.0285714285714285
92146,52411,-0.597327135386403
92148,43629,-0.212417361310721
92149,52412,-0.133606557377049
92150,52281,-0.439613526570048
92152,50852,-0.200757575757576
92154,52415,-0.623015873015873
92155,52416,-0.371681415929204
92156,52417,-0.0514225500526871
92157,52418,-0.149834437086093
92166,51965,-0.171664536427097
92168,51965,-0.163917525773196
92170,52518,0.0299149574787395
92171,52519,-0.185639229422066
92172,52520,-0.429848693259972
92173,52521,-0.217814371257485
92174,52522,-0.242904761904762
92177,52524,-0.320639398213446
92178,52525,-0.123626373626374
92181,52527,-0.468475658419792
92183,52529,-0.304990757855823
92184,52530,0.293015332197615
92185,52531,0.206349206349206
92186,52532,1.18613861386139
92187,52534,-0.159440175631175
92188,52535,-0.296482412060302
92189,50852,-0.148946765599323
92190,52536,-0.856972586412396
92191,52537,0.01875808538163
92195,52541,-0.0803080308030804
92197,52542,0.295389048991354
92198,52543,0.264733395696913
92201,52545,0.0923501033769814
92203,52547,-0.348141939089131
92204,52548,-0.560084033613445
92205,52549,0.0512820512820513
92206,52550,-0.19283065512979
92207,52551,-0.185185185185185
92210,52553,0.395702775290958
92211,52554,0.00115473441108543
92213,52663,0.564263828414772
92214,52664,0.223977695167286
92215,52665,0.15007215007215
92216,52666,-0.866185567010309
92220,52669,-0.381700860357379
92221,52670,0.134502923976608
92222,52671,0.046594982078853
92223,52672,0.290322580645161
92224,52673,-0.813953488372093
92226,52674,0.147668393782383
92227,52675,0.193763919821826
92228,52676,-0.286458333333333
92229,52677,-0.140142517814727
92231,52679,-0.279255319148936
92232,52680,-0.31586940015186
92239,52684,0.0544370711955911
92240,52685,-0.16274694261524
92243,52688,-0.405443126308444
92244,52689,-0.723624595469256
92245,52690,-0.617486338797814
92246,52692,-0.142381950972594
92247,52693,-0.0952784845914616
92248,52694,-0.563563563563564
92249,37493,-0.205483405483405
92251,50699,-0.421667965705378
92252,52697,-0.555299539170507
92253,52699,-0.200995024875622
92254,52700,-0.463659147869674
92255,52701,0.144608727010458
92257,52705,-0.105195224265892
92258,52706,-0.331314354936402
92259,52707,-0.209235209235209
92261,52708,-0.0336134453781513
92262,52745,-0.177536231884058
92263,52746,-0.0780559646539028
92264,52747,-0.289090909090909
92265,52748,-0.89375
92266,52749,-0.547305389221557
92267,52750,-0.202898550724638
92268,52751,-0.14756025867137
92269,52752,-0.0919384057971013
92270,52753,-0.253784505788068
92271,52754,-0.0389482947952119
92272,52756,-0.228894691035683
92273,37493,0.087174851863011
92274,50699,-0.125394175477648
92275,52759,-0.195244055068836
92279,52407,-0.224012274645186
92280,52407,-0.169729031215927
92282,52760,23.393298888367
92291,39147,0.0914942528735632
92293,52762,0.139267261625176
92294,52763,-0.487437185929648
92295,52765,-0.333333333333333
92296,52766,0.177655238551906
92297,52767,0.0528455284552845
92299,52769,0.192605331040413
92300,52770,-0.208279430789133
92301,52771,-0.594610427650849
92302,52772,-0.251290322580645
92303,52773,0.475
92306,52775,-0.562798092209857
92307,52776,0.294665976178146
92308,52777,-0.106145251396648
92309,52778,0.149350649350649
92310,52779,-0.216537775133849
92312,52781,-0.836431226765799
92314,52782,-0.616666666666667
92318,52785,-0.254567600487211
92319,52786,-0.101449275362319
92320,52787,0.397476340694006
92322,52788,0.891608391608392
92324,52790,-0.748067010309278
92326,52793,0.207607994842037
92327,52794,-0.556022408963585
92328,52795,0.163636363636364
92330,52796,0.00652883569096843
92331,52798,0.147867298578199
92332,52799,-0.651760563380282
92336,37493,0.0823
92337,37493,0.113758369021051
92338,52803,-0.473874374652585
92341,52805,-0.527
92343,52807,0.176938369781312
92344,52808,0.0591133004926109
92345,52809,-0.197652835159571
92346,52810,-0.582758620689655
92347,52407,0.0733286043624756
92348,52407,0.0752136752136752
92349,52407,0.0832964111652636
92350,52407,0.167565623876303
92351,52407,0.0220395965633171
92352,50846,-0.0129375951293759
92353,50846,0.0372608257804633
92354,52811,-0.421895861148198
92355,28711,-0.493237867939539
92357,39147,0.0209731543624161
92358,39147,0.0993876589731512
92359,39147,0.127959576515881
92360,39147,0.00667351129363451
92368,52815,0.00826525332718842
92369,52815,-0.0282560706401765
92370,52815,-0.0280050516218753
92371,52815,-0.024512256128064
92373,52815,-1.98759110780104
92375,52818,-0.0753012048192771
92377,50852,-0.248636859323882
92378,52820,-0.322674418604651
92379,52821,0.0107601527247484
92380,52764,1.2503385769351
92384,52823,-0.487684729064039
92385,52825,-0.393719806763285
92386,52827,-0.607792207792208
92387,51965,-0.210907980611427
92388,52829,0.0343591275769345
92389,52830,-0.452127659574468
92390,52262,-0.0765027322404372
92393,52834,-0.433333333333333
92394,52800,-0.146907216494845
92395,52837,0.319444444444445
92396,31600,-0.281051451351688
92397,31600,-0.273364720024041
92398,37493,-0.177175283732661
92399,7322,0.986187845303867
92400,52839,-0.295572397287595
92402,52840,-0.165272496831432
92403,52841,0.0563250230840258
92405,52843,-0.463989802421925
92406,52844,-0.0206145468689226
92407,52407,0.00120048019207688
92408,52407,0.0121102526165817
92409,50846,0.040068493150685
92410,50846,0.131940298507463
92411,50846,0.103182256509161
92412,50846,0.099802371541502
92417,44040,-0.173509933774834
92418,44040,-0.0553274198004897
92421,52847,0.0967741935483871
92422,52816,-0.275615853658537
92423,52848,-0.547464239271782
92426,52852,-0.253670886075949
92427,52853,-0.482168330955777
92428,52854,0.153518123667377
92429,52855,0.236753574432296
92430,52856,-0.749285714285714
92432,52858,0.0483525887890457
92433,52859,-0.438943894389439
92434,52860,0.0698254364089776
92437,37493,-0.249769339020382
92438,37493,-0.182450331125828
92439,37493,-0.201379004965683
92440,37493,0.0468784935284327
92441,37493,-0.217487179487179
92443,52863,0.0419426048565122
92445,52864,-0.680434782608696
92446,52865,0.330623306233062
92448,52867,-0.566081330868762
92449,52868,-0.455882352941176
92450,52869,-0.207746478873239
92451,52870,0.341972399865365
92453,52871,0.336206896551724
92454,52872,-0.283991962491628
92456,52874,-0.33969465648855
92457,52875,0.536626916524702
92458,52876,-0.258974358974359
92460,52878,-0.578382838283828
92462,52880,-0.577171215880893
92464,52882,-0.550970873786408
92465,52883,-0.215976331360947
92466,52884,-0.100609756097561
92467,52885,-0.434523809523809
92468,52886,0.616883116883117
92469,52887,-0.205915813424346
92470,52888,-0.671512915129151
92471,52889,0.100253164556962
92472,52890,-0.721973094170404
92475,52826,-0.641883519206939
92476,51965,-0.28305582761998
92477,52831,-0.101910828025478
92478,52892,-0.213208528341134
92481,52835,-0.476190476190476
92485,52897,-0.793286219081272
92486,52838,-0.797507788161994
92488,31600,-0.0765984654731458
92489,37493,-0.0610899898435811
92490,37493,-0.184803001876173
92491,37493,0.0206454012833628
92492,37493,-0.0591669028053273
92493,52898,-0.389795918367347
92496,50699,0.0883123065936682
92497,52900,0.590196078431372
92498,44072,-0.0639312977099237
92499,52902,-0.21834451901566
92500,52902,-0.14069617625971
92502,52845,0.0686868686868687
92505,32063,-0.261853908586074
92506,52907,0.0209077001529832
92507,52850,-0.412470023980815
92509,52909,0.00778787316892264
92510,52910,-0.739592305483778
92511,52911,0.498770894788594
92512,52911,0.00648671270140201
92513,52911,-0.0257784583971413
92514,52911,-0.00884996542982255
92515,52912,-0.697122302158273
92517,52914,-0.361313868613139
92518,52915,-0.720856463124504
92519,52916,-0.70753064798599
92520,52917,1.02862089487637
92521,52918,-0.664804469273743
92522,52919,0.218242865137101
92523,52920,0.022167487684729
92527,52923,0.115393998536228
92528,52924,-0.462061155152888
92529,52927,-0.087912087912088
92530,31726,0.192841490138787
92531,52928,-0.848192771084337
92533,51965,-0.370309951060359
92534,52929,-0.0952524947081947
92535,52930,-0.0332259139904434
92536,52931,-0.561784897025172
92537,50699,-0.0597248280175109
92538,50699,-0.33160621761658
92539,50699,0.107392316647264
92540,52932,1.31868131868132
92542,52407,-0.0325088339222615
92543,52934,-0.83075221238938
92545,52936,0.317567567567568
92550,52942,0.31404174573055
92553,52946,-0.696969696969697
92555,52948,-0.105922551252847
92557,52950,-0.397280966767372
92558,52951,0.724350205198359
92560,52952,-0.493087557603687
92568,51187,-1.99728888442615
92569,51187,-0.00602455871066769
92570,52956,-0.307692307692308
92571,52960,-0.0334728033472804
92572,50699,0.0332555425904318
92573,52963,-0.0279866332497912
92574,52963,-0.0566164154103853
92576,52963,-0.0308250226654579
92577,43629,-0.169228020014296
92580,52965,0.14828897338403
92581,50852,-0.415292353823088
92582,52966,-0.4828
92583,7329,-0.441588785046729
92584,52941,-0.817931034482759
92585,37493,-0.105810008481764
92586,37493,-0.171132627786534
92587,52967,-0.519269776876268
92588,52968,0.657657657657657
92589,52969,-0.297912713472486
92593,52970,-0.0487963565387118
92594,52971,-0.818918918918919
92596,52958,-0.0609013398294763
92597,52975,0.0767004341534009
92598,31600,-0.0815889992360581
92599,31600,-0.354543971284059
92600,31600,-0.383115909431699
92601,52977,-0.119030124908156
92602,52978,0.337651269814215
92603,52979,-0.365511872323861
92605,50846,3.96976744186047
92606,50846,-0.222370885737222
92607,52980,-0.742624279109671
92608,39147,-0.0198618307426597
92609,52981,-0.421952316689159
92611,52983,0.439733408961997
92614,52985,0.247454972592013
92616,52986,-0.431689020231871
92617,51187,-0.665764546684709
92618,52990,0.115569369878497
92619,52991,-0.41320293398533
92620,52992,-0.128840436075322
92621,52993,-0.373130193905817
92622,50699,-0.66965085049239
92630,52998,-0.108032269379165
92631,52998,-0.258909853249476
92632,52998,0.0464470027788804
92633,52998,-2.0009858044164
92634,52902,-0.263012000889305
92635,53000,-0.235623409669211
92636,53002,-0.68695652173913
92637,53003,0.0963975983989325
92640,20694,-0.289156626506024
92643,53004,-0.269197207678883
92644,53005,-0.101821940463065
92645,53006,-0.763313609467456
92646,53007,-0.857142857142857
92648,53008,0.518933333333333
92655,7267,0.364934015620792
92658,53013,-0.139190523198421
92659,52902,-0.0905245346869713
92660,52902,-0.101415094339623
92661,52902,-0.0349107835531421
92662,50846,-0.518261796854172
92664,50846,-0.284306826178747
92665,53015,-0.667256637168142
92666,43629,-0.0728142439542918
92667,43629,-0.344396177237185
92668,43629,-0.201814524537466
92669,53016,-0.512905982905983
92670,53017,-0.73109243697479
92672,53018,0.35890681593678
92673,50852,-0.24132730015083
92674,50852,-0.0873893805309735
92675,50852,-0.00904799370574353
92676,50852,0.0663108320251178
92677,50852,-0.27431979127842
92679,53020,-0.325450450450451
92680,53021,-0.0212617636807251
92681,53022,-0.6415770609319
92682,53023,-0.877228682170543
92684,53025,0.0936329588014981
92685,53026,-0.213333333333333
92686,53027,0.224137931034483
92687,53028,-0.416326530612245
92688,53029,-0.0983606557377048
92690,7428,-0.129092609915809
92692,53031,-1.86678832116788
92693,51965,-0.26079869600652
92694,53033,-0.21169686985173
92695,53034,-0.238461538461539
92696,53036,-0.698461538461538
92697,53037,-0.503623188405797
92699,50846,-0.12875
92700,50846,0.0400667779632723
92709,53039,-0.181555083928227
92712,46431,-0.104706614140576
92713,50852,-0.204794520547945
92714,50852,-0.0843270868824532
92716,53043,-0.232845026985351
92717,53044,0.111608961303462
92718,37493,-0.204650269023828
92720,37493,-0.468574984443062
92721,37493,-0.258256880733945
92723,37493,-0.191432920200044
92725,44072,-0.0180551606482799
92726,30985,-0.0608365019011406
92728,53048,-0.523076923076923
92729,53050,-0.251339503166098
92732,50699,-0.188381742738589
92733,50699,-0.269501473763046
92736,43629,-0.215779467680608
92737,43629,-0.083525693816202
92738,43629,-0.198079658605974
92739,43629,-0.255648805681085
92740,43629,-0.198746954403063
92741,43629,0.00518806744487679
92742,43629,-0.250871080139373
92744,43629,-0.0891053391053391
92745,43629,0.00384738698300729
92746,43629,-0.178410086979974
92747,53054,-0.706825938566553
92748,53042,-0.335802469135802
92749,53056,-0.680656934306569
92750,53057,0.264150943396226
92752,53058,-0.278350515463917
92753,53059,-0.378313253012048
92754,50852,-0.150899593731863
92755,52902,-0.253571428571429
92756,52902,-0.317729083665339
92758,53062,-0.224839400428266
92760,53064,-0.829230769230769
92761,53065,0.829268292682927
92763,53066,-0.394230769230769
92764,53067,-0.286890116870786
92765,53068,0.368437798281896
92766,37493,-0.227314958191391
92767,53071,-0.77859778597786
92768,53072,-0.357537937881152
92769,53073,-0.482587064676617
92771,53074,0.152208452494439
92772,53075,-0.177146311970979
92773,53076,0.509605662285136
92775,53077,-0.401498929336188
92776,53078,0.755015839493136
92777,53080,0.296523517382413
92778,47011,0.0255712731229599
92779,53081,-0.333333333333333
92780,53060,-0.0123304562268804
92782,53082,-0.0971698113207547
92783,52902,-0.16728624535316
